timestamp,ev_kw,lag_1,lag_4,lag_96,lag_672,roll_1h_mean,roll_6h_mean,roll_24h_mean,shortwave_radiation,direct_radiation,diffuse_radiation,cloud_cover,temperature_2m,wind_speed_10m,tod_sin,tod_cos,doy_sin,doy_cos,dow_sin,dow_cos,is_weekend
2018-05-17 06:45:00+00:00,6.3066,0.598,0.0,0.0,10.258,3.5822499999999895,11.904800000000002,20.0700875,158.75,71.0,87.75,31.25,7.25,15.425,0.9807852804032305,-0.19509032201612797,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 07:00:00+00:00,0.0,6.3066,2.6082,0.0,12.0842,2.9301999999999895,10.871333333333334,20.0700875,194.0,90.0,104.0,22.0,7.5,15.8,0.9659258262890683,-0.25881904510252085,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 07:15:00+00:00,6.2008,0.0,4.8162,0.0,10.7548,3.276349999999989,10.185166666666666,20.13467916666667,241.5,134.5,107.0,23.75,7.85,15.825,0.9469301294951057,-0.3214394653031616,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 07:30:00+00:00,7.3002,6.2008,0.598,1.4260000000000002,8.7676,4.9518999999999895,9.627991666666667,20.19586875,289.0,179.0,110.0,25.5,8.2,15.85,0.9238795325112867,-0.3826834323650897,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 07:45:00+00:00,9.4116,7.3002,6.3066,3.6593,12.3096,5.72814999999999,8.995491666666666,20.255788541666668,336.5,223.5,113.0,27.25,8.55,15.875,0.8968727415326884,-0.44228869021900113,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 08:00:00+00:00,9.0574,9.4116,0.0,1.4628,11.73,7.992499999999989,8.465533333333333,20.334898958333333,384.0,268.0,116.0,29.0,8.9,15.9,0.8660254037844387,-0.4999999999999998,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 08:15:00+00:00,11.2907,9.0574,6.2008,3.4500000000000006,8.4226,9.264974999999989,7.920720833333333,20.416572916666667,433.25,319.0,114.25,39.0,9.275,15.625,0.8314696123025451,-0.5555702330196023,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 08:30:00+00:00,8.7584,11.2907,7.3002,0.1242,12.2222,9.629524999999989,7.189129166666667,20.506512500000003,482.5,370.0,112.5,49.0,9.65,15.35,0.7933533402912352,-0.6087614290087207,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 08:45:00+00:00,9.5151,8.7584,9.4116,8.5974,8.215599999999998,9.65539999999999,6.580108333333333,20.516071874999998,531.75,421.0,110.75,59.0,10.025,15.075,0.7518398074789774,-0.6593458151000688,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 09:00:00+00:00,6.8264,9.5151,9.0574,8.3881,7.1852,9.09764999999999,5.923649999999999,20.499804166666667,581.0,472.0,109.0,69.0,10.4,14.8,0.7071067811865476,-0.7071067811865475,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
2018-05-17 09:15:00+00:00,7.8177,6.8264,11.2907,2.806,2.8842,8.22939999999999,5.622062499999999,20.552009375,613.5,499.75,113.75,66.5,10.775,14.75,0.6593458151000686,-0.7518398074789776,0.7067265555776158,-0.7074868024503348,0.43388373911755823,-0.900968867902419,0.0
