timestamp,pv_kw,shortwave_radiation,direct_radiation,diffuse_radiation,cloud_cover,temperature_2m,wind_speed_10m,tod_sin,tod_cos,doy_sin,doy_cos
2025-05-13 14:00:00,420.0,720.0,555.0,165.0,1.0,22.6,13.8,-0.5000000000000001,-0.8660254037844386,0.753697664392914,-0.6572212950663319
2025-05-13 14:15:00,443.1,695.75,536.25,159.5,0.75,22.575000000000003,13.825000000000001,-0.5555702330196023,-0.8314696123025452,0.753697664392914,-0.6572212950663319
2025-05-13 14:30:00,477.6,671.5,517.5,154.0,0.5,22.55,13.850000000000001,-0.6087614290087207,-0.7933533402912352,0.753697664392914,-0.6572212950663319
2025-05-13 14:45:00,413.1,647.25,498.75,148.5,0.25,22.525,13.875,-0.6593458151000688,-0.7518398074789774,0.753697664392914,-0.6572212950663319
2025-05-13 15:00:00,285.9,623.0,480.0,143.0,0.0,22.5,13.9,-0.7071067811865475,-0.7071067811865477,0.753697664392914,-0.6572212950663319
2025-05-13 15:15:00,208.2,594.5,461.0,133.5,0.0,22.425,13.875,-0.7518398074789773,-0.6593458151000691,0.753697664392914,-0.6572212950663319
2025-05-13 15:30:00,332.7,566.0,442.0,124.0,0.0,22.35,13.850000000000001,-0.7933533402912349,-0.6087614290087209,0.753697664392914,-0.6572212950663319
2025-05-13 15:45:00,296.7,537.5,423.0,114.5,0.0,22.275,13.825000000000001,-0.8314696123025448,-0.555570233019603,0.753697664392914,-0.6572212950663319
2025-05-13 16:00:00,176.4,509.0,404.0,105.0,0.0,22.2,13.8,-0.8660254037844385,-0.5000000000000004,0.753697664392914,-0.6572212950663319
2025-05-13 16:15:00,201.9,468.75,369.25,99.5,0.0,22.05,13.125,-0.8968727415326883,-0.44228869021900136,0.753697664392914,-0.6572212950663319
2025-05-13 16:30:00,153.9,428.5,334.5,94.0,0.0,21.9,12.45,-0.9238795325112868,-0.3826834323650895,0.753697664392914,-0.6572212950663319
2025-05-13 16:45:00,116.1,388.25,299.75,88.5,0.0,21.75,11.775,-0.9469301294951056,-0.3214394653031618,0.753697664392914,-0.6572212950663319
2025-05-13 17:00:00,89.7,348.0,265.0,83.0,0.0,21.6,11.1,-0.9659258262890683,-0.25881904510252063,0.753697664392914,-0.6572212950663319
2025-05-13 17:15:00,70.2,307.5,230.25,77.25,0.0,21.225,10.25,-0.9807852804032303,-0.19509032201612866,0.753697664392914,-0.6572212950663319
2025-05-13 17:30:00,54.3,267.0,195.5,71.5,0.0,20.85,9.4,-0.9914448613738104,-0.13052619222005163,0.753697664392914,-0.6572212950663319
2025-05-13 17:45:00,42.0,226.5,160.75,65.75,0.0,20.475,8.55,-0.9978589232386035,-0.06540312923014362,0.753697664392914,-0.6572212950663319
2025-05-13 18:00:00,32.4,186.0,126.0,60.0,0.0,20.1,7.7,-1.0,-1.8369701987210297e-16,0.753697664392914,-0.6572212950663319
2025-05-13 18:15:00,19.5,151.75,100.25,51.5,0.0,19.625,7.625,-0.9978589232386036,0.06540312923014237,0.753697664392914,-0.6572212950663319
2025-05-13 18:30:00,9.9,117.5,74.5,43.0,0.0,19.15,7.550000000000001,-0.9914448613738104,0.13052619222005213,0.753697664392914,-0.6572212950663319
2025-05-13 18:45:00,4.5,83.25,48.75,34.5,0.0,18.675,7.4750000000000005,-0.9807852804032304,0.1950903220161283,0.753697664392914,-0.6572212950663319
2025-05-13 19:00:00,0.6,49.0,23.0,26.0,0.0,18.2,7.4,-0.9659258262890682,0.25881904510252113,0.753697664392914,-0.6572212950663319
2025-05-13 19:15:00,0.0,36.75,17.25,19.5,0.0,17.75,7.0,-0.9469301294951057,0.3214394653031615,0.753697664392914,-0.6572212950663319
2025-05-13 19:30:00,0.0,24.5,11.5,13.0,0.0,17.299999999999997,6.6,-0.9238795325112866,0.38268343236509,0.753697664392914,-0.6572212950663319
2025-05-13 19:45:00,0.0,12.25,5.75,6.5,0.0,16.849999999999998,6.2,-0.8968727415326884,0.442288690219001,0.753697664392914,-0.6572212950663319
2025-05-13 20:00:00,0.0,0.0,0.0,0.0,0.0,16.4,5.8,-0.8660254037844386,0.5000000000000001,0.753697664392914,-0.6572212950663319
2025-05-13 20:15:00,0.0,0.0,0.0,0.0,0.0,15.924999999999999,5.625,-0.8314696123025455,0.5555702330196018,0.753697664392914,-0.6572212950663319
2025-05-13 20:30:00,0.0,0.0,0.0,0.0,0.0,15.45,5.449999999999999,-0.7933533402912352,0.6087614290087205,0.753697664392914,-0.6572212950663319
2025-05-13 20:45:00,0.0,0.0,0.0,0.0,0.0,14.975,5.2749999999999995,-0.7518398074789777,0.6593458151000684,0.753697664392914,-0.6572212950663319
2025-05-13 21:00:00,0.0,0.0,0.0,0.0,0.0,14.5,5.1,-0.7071067811865477,0.7071067811865474,0.753697664392914,-0.6572212950663319
2025-05-13 21:15:00,0.0,0.0,0.0,0.0,0.0,14.15,5.1,-0.6593458151000687,0.7518398074789775,0.753697664392914,-0.6572212950663319
2025-05-13 21:30:00,0.0,0.0,0.0,0.0,0.0,13.8,5.1,-0.608761429008721,0.7933533402912349,0.753697664392914,-0.6572212950663319
2025-05-13 21:45:00,0.0,0.0,0.0,0.0,0.0,13.45,5.1,-0.5555702330196022,0.8314696123025452,0.753697664392914,-0.6572212950663319
2025-05-13 22:00:00,0.0,0.0,0.0,0.0,0.0,13.1,5.1,-0.5000000000000004,0.8660254037844384,0.753697664392914,-0.6572212950663319
2025-05-13 22:15:00,0.0,0.0,0.0,0.0,0.0,12.85,5.35,-0.4422886902190014,0.8968727415326883,0.753697664392914,-0.6572212950663319
2025-05-13 22:30:00,0.0,0.0,0.0,0.0,0.0,12.6,5.6,-0.38268343236508956,0.9238795325112868,0.753697664392914,-0.6572212950663319
2025-05-13 22:45:00,0.0,0.0,0.0,0.0,0.0,12.35,5.85,-0.32143946530316186,0.9469301294951056,0.753697664392914,-0.6572212950663319
2025-05-13 23:00:00,0.0,0.0,0.0,0.0,0.0,12.1,6.1,-0.2588190451025207,0.9659258262890683,0.753697664392914,-0.6572212950663319
2025-05-13 23:15:00,0.0,0.0,0.0,0.0,0.0,11.875,6.325,-0.19509032201612872,0.9807852804032303,0.753697664392914,-0.6572212950663319
2025-05-13 23:30:00,0.0,0.0,0.0,0.0,0.0,11.649999999999999,6.55,-0.13052619222005168,0.9914448613738104,0.753697664392914,-0.6572212950663319
2025-05-13 23:45:00,0.0,0.0,0.0,0.0,0.0,11.424999999999999,6.775,-0.06540312923014367,0.9978589232386035,0.753697664392914,-0.6572212950663319
2025-05-14 00:00:00,0.0,0.0,0.0,0.0,0.0,11.2,7.0,0.0,1.0,0.742280907086982,-0.6700888411055113
2025-05-14 00:15:00,0.0,0.0,0.0,0.0,0.0,10.774999999999999,6.6,0.06540312923014306,0.9978589232386035,0.742280907086982,-0.6700888411055113
2025-05-14 00:30:00,0.0,0.0,0.0,0.0,0.0,10.35,6.2,0.13052619222005157,0.9914448613738104,0.742280907086982,-0.6700888411055113
