nrmse,mae,bias_kw,pred_mean,true_mean,persistence,corr,mode,arm,seed,epochs
0.953199565410614,31.984622955322266,-14.482192039489746,42.43566131591797,56.91785430908203,0.9971668124198914,0.7435170518694331,causal,scratch,0,12
0.9035207033157349,29.991466522216797,-12.0737943649292,44.84406280517578,56.91785430908203,0.9971668124198914,0.7621207329304964,causal,warm,0,12
